mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,3.591549295774648,pre,122.90287089988188,0.1272548229834143,4.1994091584526725
presynaptic,3.591549295774648,pre,130.76111922835847,0.12707052981972786,4.193327484051019
presynaptic,3.591549295774648,pre,138.6307645459524,0.12712217260025105,4.322153868408535
presynaptic,3.591549295774648,pre,146.49721285740947,0.12718464036974464,4.197093132201573
presynaptic,3.591549295774648,pre,154.35979749886343,0.12723740511764114,4.198834368882157
presynaptic,3.591549295774648,pre,162.21912156379088,0.12726479333050045,4.1997381799065145
presynaptic,3.591549295774648,pre,170.07675425096343,0.12726469121972958,4.199734810251075
presynaptic,3.591549295774648,pre,177.93439324270423,0.12724287278874846,4.1990148020286995
presynaptic,3.671830985915493,pre,114.40962272575857,0.12654174966233478,4.175877738857047
presynaptic,3.671830985915493,pre,122.31215293945017,0.12768894175417395,4.2137350778877405
presynaptic,3.671830985915493,pre,130.1436846779244,0.1286111593777461,4.115557100087875
presynaptic,3.671830985915493,pre,137.91905972965597,0.1289685330368173,4.25596159021497
presynaptic,3.671830985915493,pre,145.67288910534194,0.1290791972637341,4.259613509703225
presynaptic,3.671830985915493,pre,153.4200708449123,0.12928950649495277,4.137264207838489
presynaptic,3.671830985915493,pre,161.15465060401314,0.12916330256763398,4.262388984731921
presynaptic,3.671830985915493,pre,168.89678772904034,0.12926350191784475,4.136432061371032
presynaptic,3.671830985915493,pre,176.6329234917521,0.12915324453700947,4.262057069721313
presynaptic,3.752112676056338,pre,114.83059510411957,0.13266325272565624,4.245224087221
presynaptic,3.752112676056338,pre,122.36847752034504,0.13343266539062398,4.2698452924999675
presynaptic,3.752112676056338,pre,129.86289425160422,0.13395879289082885,4.152722579615694
presynaptic,3.752112676056338,pre,137.3278764182841,0.13387751710463489,4.150203030243682
presynaptic,3.752112676056338,pre,144.79739050569003,0.13397106558261046,4.287074098643535
presynaptic,3.752112676056338,pre,152.26168882750468,0.1339802289250951,4.153387096677948
presynaptic,3.752112676056338,pre,159.72547664174311,0.133821337391698,4.282282796534336
presynaptic,3.752112676056338,pre,167.1981265157537,0.1340504470050271,4.1555638571558395
presynaptic,3.752112676056338,pre,174.6580046611992,0.13389005366509757,4.150591663618024
presynaptic,3.832394366197183,pre,114.21242045427555,0.1352308775980333,4.192157205539032
presynaptic,3.832394366197183,pre,121.60718130891148,0.12891487916843045,4.125276133389774
presynaptic,3.832394366197183,pre,129.36423779805014,0.12300972229517572,4.3053402803311505
presynaptic,3.832394366197183,pre,137.49367652322982,0.13446452724180666,4.168400344496006
presynaptic,3.832394366197183,pre,144.93058215561052,0.13475360389062332,4.177361720609323
presynaptic,3.832394366197183,pre,152.35153396044447,0.1347446082906046,4.177082857008743
presynaptic,3.832394366197183,pre,159.77298119077292,0.13478431289112794,4.313098012516094
presynaptic,3.832394366197183,pre,167.19224222011653,0.13481665104527185,4.1793161824034275
presynaptic,3.832394366197183,pre,174.60972360870403,0.13481415808491384,4.179238900632329
presynaptic,3.9126760563380283,pre,110.46108553501607,0.1307876344209163,4.185204301469321
presynaptic,3.9126760563380283,pre,118.1070683102812,0.12686973787291703,4.1867013498062615
presynaptic,3.9126760563380283,pre,125.98916861856497,0.12306631213106646,4.184254612456259
presynaptic,3.9126760563380283,pre,134.1148691671846,0.13511479673775453,4.323673495608145
presynaptic,3.9126760563380283,pre,141.51598306547146,0.13608150949607273,4.2185267943782545
presynaptic,3.9126760563380283,pre,148.8645200100066,0.14423786261605084,4.182898015865474
presynaptic,3.9126760563380283,pre,155.7975123731971,0.14022517858740316,4.206755357622095
presynaptic,3.9126760563380283,pre,162.92889926158458,0.11973642663449935,4.190774932207478
presynaptic,3.9126760563380283,pre,171.2805765924318,0.13422758935296394,4.161055269941882
presynaptic,3.992957746478873,pre,110.41928049553317,0.1438935433565024,4.17291275733857
presynaptic,3.992957746478873,pre,117.36886264267967,0.12852722229672967,4.241398335792079
presynaptic,3.992957746478873,pre,125.1493155469781,0.11785363353587543,4.12487717375564
presynaptic,3.992957746478873,pre,133.6344166847007,0.14164083593253454,4.249225077976036
presynaptic,3.992957746478873,pre,140.6945275165537,0.12739363467872725,4.203989944397999
presynaptic,3.992957746478873,pre,148.54421327614358,0.12136178253141591,4.247662388599557
presynaptic,3.992957746478873,pre,156.78403951420282,0.14224690654463346,4.12516028979437
presynaptic,3.992957746478873,pre,163.81406937067794,0.13473012793050526,4.311364093776168
presynaptic,3.992957746478873,pre,171.23631423424555,0.12370186393900827,4.205863373926281
presynaptic,4.073239436619718,pre,110.1864314077685,0.1448962358894061,4.201990840792777
presynaptic,4.073239436619718,pre,117.08792193898742,0.1428167033609129,4.1416843974664745
presynaptic,4.073239436619718,pre,124.08990403538755,0.11846031315699232,4.264571273651724
presynaptic,4.073239436619718,pre,132.5315497929395,0.1442371200083529,4.182876480242235
presynaptic,4.073239436619718,pre,139.46457785077988,0.13201442558730256,4.224461618793682
presynaptic,4.073239436619718,pre,147.03950760221593,0.1297962398276649,4.153479674485276
presynaptic,4.073239436619718,pre,154.74389103680338,0.14195622134555413,4.258686640366625
presynaptic,4.073239436619718,pre,161.78831635695732,0.11849663565175168,4.147382247811309
